version,type,target,status,mr_sources,google_doc_sources
3.4.4,schema,ApplicationVmSpecNic.mask,no,operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46),
3.4.4,schema,ApplicationVmSpecNic.ip,mention,operation-api!211 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/211); operation-api!189 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/189); operation-api!186 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/186); operation-api!182 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/182); operation-api!177 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/177); operation-api!164 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/164); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!159 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/159); operation-api!153 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/153); operation-api!149 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/149); operation-api!148 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/148); operation-api!147 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/147); operation-api!117 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/117); operation-api!114 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/114); operation-api!98 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/98); operation-api!96 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/96); operation-api!94 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/94); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!92 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/92); operation-api!88 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/88); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!84 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/84); operation-api!82 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/82); operation-api!81 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/81); operation-api!77 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/77); operation-api!74 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/74); operation-api!72 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/72); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!66 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/66); operation-api!61 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/61); operation-api!59 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/59); operation-api!58 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/58); operation-api!57 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/57); operation-api!56 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/56); operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!54 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/54); operation-api!53 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/53); operation-api!50 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/50); operation-api!48 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/48); operation-api!47 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/47); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!38 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/38); operation-api!37 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/37); operation-api!36 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/36); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!34 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/34); operation-api!33 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/33); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!31 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/31); operation-api!30 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/30); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!28 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/28); operation-api!27 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/27); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); operation-api!25 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/25); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!23 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/23); operation-api!22 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/22); operation-api!21 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/21); operation-api!19 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/19); operation-api!15 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/15); operation-api!13 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/13); operation-api!12 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/12); operation-api!11 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/11); operation-api!10 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/10); operation-api!9 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/9); operation-api!8 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/8); operation-api!7 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/7); operation-api!5 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/5); operation-api!4 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/4); operation-api!3 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/3); operation-api!1 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/1); tower!21471 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/21471),VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); 可观测性服务-取消系统服务关联 API (https://docs.google.com/document/d/1hc3kzOvWe8kzfRgF4hjM08wK60eANLnAwGh5iqYXjkk/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit); 清理系统服务的报警通知配置 API (https://docs.google.com/document/d/1pH1bjY3sJTb3a_qLVdirZwnadOucY5Hu6D_Ky6G7SYk/edit)
3.4.4,schema,ApplicationVmSpecNic.gateway,high,operation-api!112 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/112); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!57 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/57); operation-api!54 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/54); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29),VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit)
3.4.4,schema,ApplicationVmSpecNic.dhcp,no,operation-api!159 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/159); operation-api!148 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/148),
3.4.4,schema,ApplicationVmSpecNetwork.nics,mention,operation-api!184 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/184); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!58 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/58); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!7 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/7),从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpecStorage.size_unit,no,operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43),
3.4.4,schema,ApplicationVmSpecStorage.size,no,operation-api!206 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/206); operation-api!190 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/190); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!136 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/136); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!42 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/42); operation-api!41 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/41); operation-api!18 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/18); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); tower!22605 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/22605),
3.4.4,schema,ApplicationVmSpec.status,high,operation-api!181 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/181); operation-api!144 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/144); operation-api!141 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/141); operation-api!118 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/118); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); tower!18494 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18494),从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpec.network,mention,operation-api!243 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/243); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68),备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpec.name,mention,operation-api!236 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/236); operation-api!167 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/167); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!60 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/60); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!42 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/42); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!22 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/22); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6),备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpec.memory_unit,no,operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43),
3.4.4,schema,ApplicationVmSpec.memory,high,operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); tower!20094 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/20094),从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpec.internal,no,operation-api!276 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/276); operation-api!184 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/184); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86),
3.4.4,schema,ApplicationVmSpec.image,no,operation-api!276 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/276); operation-api!274 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/274); operation-api!261 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/261); operation-api!243 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/243); operation-api!242 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/242); operation-api!224 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/224); operation-api!217 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/217); operation-api!206 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/206); operation-api!204 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/204); operation-api!203 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/203); operation-api!202 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/202); operation-api!200 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/200); operation-api!198 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/198); operation-api!195 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/195); operation-api!194 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/194); operation-api!192 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/192); operation-api!190 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/190); operation-api!188 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/188); operation-api!187 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/187); operation-api!186 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/186); operation-api!185 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/185); operation-api!183 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/183); operation-api!182 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/182); operation-api!178 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/178); operation-api!175 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/175); operation-api!174 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/174); operation-api!173 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/173); operation-api!171 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/171); operation-api!169 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/169); operation-api!168 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/168); operation-api!167 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/167); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!165 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/165); operation-api!164 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/164); operation-api!163 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/163); operation-api!162 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/162); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!159 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/159); operation-api!157 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/157); operation-api!156 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/156); operation-api!155 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/155); operation-api!153 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/153); operation-api!152 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/152); operation-api!151 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/151); operation-api!150 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/150); operation-api!149 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/149); operation-api!148 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/148); operation-api!147 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/147); operation-api!145 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/145); operation-api!143 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/143); operation-api!142 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/142); operation-api!141 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/141); operation-api!140 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/140); operation-api!139 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/139); operation-api!135 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/135); operation-api!131 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/131); operation-api!130 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/130); operation-api!129 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/129); operation-api!126 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/126); operation-api!123 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/123); operation-api!122 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/122); operation-api!119 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/119); operation-api!118 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/118); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!115 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/115); operation-api!114 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/114); operation-api!113 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/113); operation-api!112 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/112); operation-api!111 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/111); operation-api!110 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/110); operation-api!107 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/107); operation-api!106 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/106); operation-api!104 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/104); operation-api!103 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/103); operation-api!102 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/102); operation-api!99 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/99); operation-api!98 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/98); operation-api!95 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/95); operation-api!94 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/94); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!91 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/91); operation-api!88 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/88); operation-api!87 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/87); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!85 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/85); operation-api!84 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/84); operation-api!83 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/83); operation-api!80 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/80); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!78 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/78); operation-api!77 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/77); operation-api!76 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/76); operation-api!75 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/75); operation-api!73 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/73); operation-api!71 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/71); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!69 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/69); operation-api!67 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/67); operation-api!65 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/65); operation-api!64 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/64); operation-api!63 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/63); operation-api!61 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/61); operation-api!60 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/60); operation-api!59 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/59); operation-api!56 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/56); operation-api!54 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/54); operation-api!52 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/52); operation-api!51 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/51); operation-api!50 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/50); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!42 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/42); operation-api!41 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/41); operation-api!39 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/39); operation-api!36 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/36); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!33 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/33); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!30 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/30); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!20 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/20); operation-api!7 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/7); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); operation-api!3 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/3); operation-api!2 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/2); tower!16644 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/16644); tower!17954 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/17954); tower!18494 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18494); tower!18531 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18531); tower!19324 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/19324); tower!22605 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/22605),
